IMSI,EKI,ICCID,PIN1,PUK1,PIN2,PUK2,ADM1,ADM6,ACC,KIC1,KID1,KIK1,KIC2,KID2,KIK2,KIC3,KID3,KIK3
410022233344977,734D37A46B9AFD7B923C3FE3105454D1,899222333444000577,4499,72721322,4049,17638276,86397428,11315062,0080,2B9CB26F16EEA940EC2FE0826D5A62A5,A5003F6799C6862B4FBC943A9E65EF65,C9EFE1F784FAD57EC0C98A3E68C3AEC8,E4A5E39DBA86D2CCD64FEED168291D62,95F9FB0F91A48D6D79E6CA6EB269F3D9,D2DC1B15EAC1B3FCB3BD6C564B5985C9,00AD63A567C6A3864E6E524103EEE8EF,77995EC8E31D430BB90A5195BEFBD816,261FE78D85A794B1B86688D561A6145B
410022233344978,D652E8266D86ED9118155B23E231CE06,899222333444000578,4307,59719119,3015,60686320,29787135,64073843,0100,81DFD2397F2D3FC296747E5811B3B62D,950DB49C220AA236E33718726E0FFDAE,98090C04C863AFEF07D83F7EB582CDC2,C27D53A94302B8F083CBA5A25EA7F96D,B9E35DFA27EB3B20A640DC48C9DB4D19,E074F522655773ECE0B07309A73DB419,3EFAC2F87FA153811D845583AB339513,83CC1BBE4601BB21D28C50E6EDDAC281,C95F032551382DC646D12382270BFD45
410022233344979,A310D6EB2D021B292B66570EF7EF7652,899222333444000579,5497,95776428,6343,57185613,96553060,80088618,0200,3674F2A66BBFA0EE3028FEA09332DA65,CD0FF31833ED3AEF0D96321CFA739444,B2F67850162D76DCE3C4813D121AC8C4,B4E3E6D753DEE4242F9A43767B3BBC23,A9CC641F5E64D7F140C71AFABAC8AE24,A7F05E0775B482E75CDFFBB27642937B,8595D72DEA118582526E3716A7D9F0A3,700EB52C245C1F8B03AEC45F2CA96742,48FBC216DFEF5D74BC69C9C069BFFB8C
410022233344980,0CF5F1D5B8EF577ECDBA111D91E53C71,899222333444000580,9490,22678060,7613,87221278,46388237,79907759,0001,3E3949233D928EC05B192648764A5F97,A886DECE7F0602008E6B59E305F69326,68A978008C28C978F1031B693A459A6C,7DF8382473A7C73A313DCEEE56AB966B,0DC8C08221ED043577C8D2EC7DAC72BF,9DE3202E74CE6F86A85DBB33BB631D71,64403E1693F049153C8319C56706B203,421ED8C636EB3D6718AA830517FED555,4DC8B011E3E4167C9606B02BEC5AF00B
410022233344981,A898D81DF1E96EAC9879F138C95BBA73,899222333444000581,6357,92937542,5544,91815547,52004771,85828384,0002,7F40E597A731F2260F3DEBF797FD1021,38AAABE9F8B98FBF729BF9B8976DB069,D4697BD36C12736CB8488E772AF5BD71,C040FEAEFCFF2AEE9FD2D3F246B517E8,EDC4FCA6C63A90E018BF6885D8547705,E4C136D00E77EC31002931D3D17C6F2D,F53E8BD06BF5C45CF3404EE42DC7EA4C,6FFB8DBA64BCC9686EE35733FAC2C518,DD24DB67EF2E658C74E15957AE723C7F
410022233344982,2968F6E139A509582039B6E44A23C854,899222333444000582,4564,99147506,4487,66525278,15172935,61154674,0004,8CE28593129518D9922E42290D13D346,36A70E83D59EA6D3662FBEC26E39E92B,0D614A595EAADCD2E92EF9200B8B7150,12C4557F5C31C4F518065123D913D35A,93EC97E415931F8A7572BCEB721110A6,AB87A1887EDC8E5A84755D0651C70C14,6B618E051222FE54AA96BA05FC502F6A,356121BE8448F7388DAA2721CFCC83F4,8E7D3A8F569CFF4C10CF077D97FA998B
410022233344983,255440311207206C19BEB689FA6B35EB,899222333444000583,9117,13836084,1058,11443661,63608019,41766064,0008,FE2CF01D3FFD4694F170C8FDE2F44804,D1458DBBB909EF7FBAFEDE59B9A68996,80533E8EEB77B5C72CFB384639784203,244D3729B522368877A608F3C648965D,B4281DCF3B516B7B53AD869E786E5E74,D75D90B6DFB77604F6FB881C29AE8EF4,9F9338209C85840FBDDEA1CA8497FAC5,B77FA177044E0FF4C75462293C16DDB5,DB3A1F96C90F408CD7CC30AC7B36B53A
410022233344984,DE2F4963C5CFB64367041F1B49602D8D,899222333444000584,4864,71420050,3042,96259756,39198072,31439871,0010,6E59F17905DA1CCC9D3DE30A920EBEC9,937176F3F1F1C5F727CBB6B99520ADA9,FDFE6DC81C6A651E74CEAB87683E5A13,BC4D93F93685EE2D560016B196E522B8,E0BC4CA16B31F68A25E50FA38BF3DC77,8B931B6D5C9379105E85737C8787B644,799BB2D2BF64F2157CCAEC39217D6DCD,695D190EF201C9A2E661C1EFA178FE4F,63B372EB66DAEF016FA8257C10DF1757
410022233344985,26BFDE61123176C634DF0C6DF651F47C,899222333444000585,7975,65795260,3589,87574460,77292262,83797055,0020,64B63BC279E2C724CC38C90A451EB53C,633A2E863BD1249F03F9591AA938C318,633DC11CA6AF9D2B415C90B7894D6B31,3589C90CAC50F524D70D0553E645BBFB,CA3491223C596C755522C54AEAA43E6B,EF4989A689233E17C695DBA0F3D65740,F2C06E9441E2F0079FC0F82691C6201D,872C52AD6B25BAB80E1A532F95E706B3,5FBD8EE68962E8DD9A0D99742707B47F
410022233344986,2B04F4BB45A63C8BB17E7BD9A3C5F77E,899222333444000586,5888,58290734,7807,66145662,65954574,36320403,0040,34FF7FC706BFC2A57E8CC71773B354AC,99675E03FA2927E9173FF6B79AB26106,354DFA849234E42B715F0EE5A997A69F,097FC73C856D987448E2CF2BAAE5B828,59FAE0A36BEBA5391BCC0D854495BC54,70091D3B5A9E6E9DC835B2891F419BF3,77E7F3B04726DCFECFD15C856C07DDD5,2C7ED7B9174F1EB0654610C2DBA6E459,67729DFCE8BEEE45BDD7AADCC1190B00
410022233344987,E27929C894803B6381D3B344E2CFE026,899222333444000587,9882,87558445,2990,78983924,97745130,98762757,0080,454679B31D6C059941079E17CB2672EE,1E1BE3FE5426053339CBBACDE9516996,37CB4A96756FB4CD2C9F0911E55D3320,96DF219C1308B9F14271B2F80421FE5A,678D9EBEEC1D7165D1E73AB3F538C9D4,4DFFCF9AB51C556641149DC29FBF3C4F,E24841777639F456FF12E12C983AD849,01A44D29ADDB8AA4F3D23D193419FF76,A28D95D17C2A72FBA8D2A3AE36ACB52C
410022233344988,2550D0BF28D61DB24B30B3F0169F54E2,899222333444000588,7658,61742075,1144,48654306,74462329,95957115,0100,60F37DE1234552319ED30E737BFD8034,8395679EE21F71F38A6EF1D201D8900A,7D2F33E10C2FC58DAADAE244FACA4E2E,03619A61482B77AD7F40855A722848C5,F499A0B055CFC4D63A3B3FD521F3A9B6,A7AABD6EA2647B88072691496595B7A6,A7D79E5A0E12078BD3EBD3B1CED76BCD,278724BBC3900DD640CD9E94CE178E05,D326D4C411342DC2E5D7C21775DC95A5
410022233344989,34EF75D0A3E076B4279F083669106179,899222333444000589,7939,55652896,4395,21054914,74851206,97106825,0200,D68D49DCC887571AD922A651C3B18B71,337D9F8C244630CEADA624ABC2F29B09,FB516286793EC3D2BF4CBFFED1BB6B13,657933E337161651D5D243131A8F2376,5472FD040E52D3FAD88A2BD275798F90,DCC99CB4EF596041840D2055E891FBC3,BCB4D4740DA13DB62F8ED834922DFF2E,95FCE2762BC6D26016FAAFB8766EA0B4,BBF624DB32ED86AE2A70400517E88D25
410022233344990,34C901BC283F4B707017880A274F3710,899222333444000590,3375,72280753,9125,54239470,87666817,65355622,0001,8BADC48749F3F75139797F2E50D80C3C,FBC5422C3E7A27F1D5DC2595BC6673FA,F4A9F1A954CE67247D2B7B117A43B5C8,6E30B795273544890AC1143644B068A7,476E9E6B6E3D17A7D102EA2D0739B760,B6E38C1A4E31CB241752351631046B20,A38DA359D8A96ED3D4723C18DF8323FE,E40F87D9E790CFDFE6B0C8CD02977F2D,F207671973929B8E8EAE786AA18BD570
410022233344991,69FC9C08A1B874256F1CF045642AED13,899222333444000591,2334,55587197,8142,45218572,66184679,60836319,0002,F84ED15117436CA1B67C7735BFBEA10C,AC57A70E5A116B32B988950AC270C45E,EE8F69F4065A62D25A9CC84128441E4E,2CF3530E0E3804807BD8DA2CC3D827A8,AAA88805DE042EB40FE02F622A0350BB,28B52630A77FF39FE314DDA4D2796138,D84DA8F04CD92DFF4A509F8DBEBBD35B,F15167A77D259CF281715803DDB2EEFF,8D2BAADA34F7638008DFAAD3A806D433
410022233344992,0BE7CDD85B013A387A9BB1971BC50BD9,899222333444000592,2531,39886473,2553,47114627,47658674,57959234,0004,18BB0B95935EE41234AE39C73D86C2CD,C363E5063D38F527ABE9132BE75E3733,4EBCC8592B0D69A0EADCDB81638DE18D,DE3889DC90DB85F08D2FF067D3991120,8B8B5B8DB157A95B24195432409FD83D,479267DC4ED8486F10C278E0B9755623,9E45F03F5AC618B761ABB2086E7E82F7,40D457B97BB08BE58BA26568DF825005,6FE9967782A893AA0B7293A0DD5FC7AC
410022233344993,538DFB1155B6C012CE6C00D98381852B,899222333444000593,4715,30545684,2281,32087586,27671755,47378586,0008,5D7FD263A2C837E769BBDC9BDCB23396,76121B4C00B4F50FCF7AB3397FCB615D,9429A05484035B28CEF646D185DF208C,F9B78614E84008D120B9A58EE3CEFCDC,023C62BF3838D6DA0E57000DAFED78C2,352F65861A42FB099E350CF91CC0C9EB,A35E3CD93AD35D14EB67AB9B7A3969A2,6309DA9F62DA1198A5FE64D0E10C6ED6,572CFA118BD4BCAB0F902AF2A98871FD
410022233344994,083B6A9F113CE9EE30635BCF618C2205,899222333444000594,9292,31359409,1233,12342131,77272576,15840071,0010,8763E84B248CEF2C71126636F72CA7A7,843B66C7E862AB41B2505938DC89856A,971AC8765E5AAEEDF8F915E9F186A49C,C420E85500097FB9C45AA3A58B6F5370,506ECC156F5DA90780BC09AB46A4221C,E08F15D81F953FA41205FF54647B8037,54C6D85DC72ED91AC946E622A47644F2,12147F59F22B9A706410F778AEE7EB3D,272A98870A4E2ECA5FBE017C41B0FA4C
410022233344995,483B26B7CABA727EB18C2ABEE9400864,899222333444000595,1271,42418730,4236,62458968,82467244,95834010,0020,5E0CF11ACADDA549BBEFCCE466AEBF53,CE934E2290C60C01CFC258E1F9332249,9A0C4B40BEDA5C9772A7D72993665858,F0880B92AE5B5EC2B55ABEC8F8777CDF,6075F4820F97D6C32ACD211D2D32AFA5,6F3C4E3F0DEE3713BCA2B9DE78E30011,52C48C99E54A337CCD34E8EAF2001820,648D2026FE8308CCC549AF34DCAE629F,7F4FEE98E04EEE7C88BFFCBD4D2833AB
410022233344996,00D7FB88669C6E2A61E050B94D4BA024,899222333444000596,2438,32955363,7854,62774667,99117776,72130841,0040,A2B9B8759595CA7745C5326A30D08BEF,515A09F0947C0AF7788C541EFA9EAFDC,12C3C8CC87E8E28F3C3A78B126AB352B,845E8A15872C793891E7930E334C5144,CC718F234AED89E779188B277D30B380,FEAB82D958417A5CBCF4959CD0259F1E,FD1C6E3205F4FB6BDCAD6A75807A0FA3,1A38621FFAF6264533001DE78E06419A,578F16014DA2C34C93473760D67B9AB3
410022233344997,6D465DD88A4BEB4777F27BB82051B9EB,899222333444000597,6592,94212544,5468,73194900,87807008,96035930,0080,9A8FF6F3F895D554DD7931F68FAA3B58,70F9643F82A331C5C53BB3BE6BEF5555,0AF8290850E4E24651EA9330103B1D6D,38ABF41A2829BF8EE1A8882C0CE7FDC6,D409D8A1FD5A0ACE628C267811F627D5,DB28AADC3940329EA5721C296C81D057,B4AE937B8C3E697BBE0DF9A41E329412,45C249780EC74612CC7214A6D503A307,5ED9297073FCFB8E198329F5178EB9C0
410022233344998,63D7EDD1DB6F2168BD9113DC6B5FC659,899222333444000598,2985,59290280,1785,75096334,66398138,13294363,0100,E5872AAA37D0FF893218E7B5C397624D,E2DF84C8FA2EE02D94909AAE02007ABE,0B1ADD7C2A81FCB9F38F99018AA3D3B5,DC6C5ABF6F282F8ABE32F1B60F60A1F9,9D109FD9E6F75C2322CAF9D01A08C700,8C458887C15972829306F1E5C648D232,E027399B61E6F08AF473BB903E27A486,A526A1521762E04DFECC322AC8735E5A,FD6F05A98F6553F8505FCA2265D1569F
410022233344999,ED1EF14755D14F456774B7F82063E609,899222333444000599,8801,94536270,3990,64758540,52785154,16036998,0200,AA3439233677A62AEE0DAD84FF810EAF,EA067BC43A4C422682D24D70AB0F269B,6F69B168377CE33E86864B337DE00AD0,BC1E3B8A305EA943ED6DB98FDBEE2929,F1C7A98FCF8559003956272B232298FC,8E3BA40E8EF53EAAA490B9CCB2890799,959916C681699F4293204D70ECF3E720,760E17B02E94797BCD859456F0EB4D8E,A8D11950320B8D31E3E4CE648338E9F7
410022233345000,9BFE841E6B039E6965A4C1774447043B,899222333444000600,3486,84221993,1520,75573667,94603164,88182821,0001,DFA205515F5F015F9B00671EAA14D305,6CE4900BB5C031D12F175FFE03C634C1,AAE1248AC169EC309AAE4D86DFACCD6B,D0501F585CEDA088CDCB473E96EEF140,31F7903AC5349EA7FA1C443AC9205CA8,A8B2EF29BA4F17E1A1A737511E995242,0DF382CB27BF92013B34A59B62E3EF84,80B664D0A635D1A30C696DCAECBE2A84,FF9DC1E99EA7E4BC821C1655C6FBA458
410022233345001,B8E75E6E180F0D1771A65857F0613FAB,899222333444000601,6376,47660978,6665,64128807,29819582,94322898,0002,F5E3993AED56440343AD713AF6357EEE,69B34BC552EB2E124604C3F9456FECA4,B64CF04C34A201F6F6C311C000810D81,5C90330419C6948D1129CB4015968183,C9AAF3B0CBF7775EE1607C3428BA088D,4DC87615E72D49997A5F5B5F1D1CAEFF,384549B14216BFD5B3CA9AB4D5EFD668,171104946D8D29C73948CEBB06776ADB,97E0677FE6561B94532FEC39EAC7EB8F
410022233345002,FCA62C92B89FA7A1917C3A3B9018CF72,899222333444000602,5522,82095668,6008,34406403,83104005,11553176,0004,90FF0B4EE3C80557A829C69ECFFBA39C,D69F2F59A78134773CB0C8804499F8DF,935808F7831B2D7F39243AEB143D505D,04D1E9A0C8A3ACA9D61CAA2D769E532A,68173147A4DFDA03C9F0D31956324254,2D8FC3161BAF4406455978C44928DD6B,95E6CB6D6EBC4B1CE2D3F85D2D3B411F,8E5215ABB30858DF97EE4AA1A5AABC41,3155797FD340E436E9DF8A09C95CF6A6
410022233345003,7AC7FD69E9D92F7EC6BE8C59180C5887,899222333444000603,8666,93187640,9268,80789510,52446850,38620617,0008,9A582E9BABA7E238C459941DDDA986A9,33572CC3960708B05E60E10526B6C8DD,44049BE6CD7F488BC5D4A7C0C60CADE8,4B3814345478A87B7E455B88299B8926,DB5B797C0788C77EAD1F701ACE7755B6,E2935D75D168D43C1EA459F48153EEBD,069A1E83D042226B63688120E8E056FC,4467C3D551F1BE04A541BB539F87F39D,15717B0D16A390022A460ECD1CD71390
410022233345004,3475ED2CC0E033C4FAC06ED100AB4B3F,899222333444000604,3242,47878192,1186,78249210,39062757,45008793,0010,5BB11697FF885A1364C2CF601D32BF74,4A86868B3FC1A9A6FFB556D81C56B763,D3D7A0455366BF481740BF62AAD244C7,3BE1C22D635B26FB5889644975CB11F0,08CE419A4B479F96E90523AEF8BE63A4,CC0655BC36527759972C65EB6286AA4E,7AC6D6A05446F4FD242040E435500E76,FD21C4B621D0A8EE62B771D4C2D1D11B,D73A2684C2176F3209AC4F95FD362DFE
410022233345005,8AD9164731F5741C8993EE701304FEFD,899222333444000605,5943,60931556,6326,49052877,32106787,53644915,0020,28EFC7F5E4F5FAA36A5B577F2D6EAE31,F80B8A1589F503555B0C88069F7FB212,52CC0D39DAF17ADC8C50ADE11026E04E,71BF96A33CF028D68206C0E3B9EA2188,735F0165ED9F14A72B8BFD7878615BC8,5C59F7ACA3ED20213FDCF7A9F6840ED7,ED48EB55E1BE7D2807A2F879B41AE1BB,EB54C7D8317435CE4F71208F212D46E4,35F2115E4DBD915BD6811411FC2CF73F
410022233345006,0991133527903BFFE4F75FA5F0F8398A,899222333444000606,7807,99288164,2502,98730442,95365850,27034477,0040,96EEADC81E46A514CD58BFE2A325BF4F,A122BED2FD61B5C384766C9E7249F404,2A5314538E0E3552F213BEE2F62F039B,94B11123434D879276B5969F311CF470,E76008C227B8112731BA1BA06C5910CA,380ABEA18FD0F421DB45593138EA207D,D9EBDAB822EF906BB60C30E1EBBA4687,4CE88B5B530E236466651B64C89A3C1D,251703A23A0C26716ED5D6F01CB4E86A
410022233345007,F7F27E88BA51D51943B4691D29AFFAAA,899222333444000607,8513,90041739,6819,77503915,80610872,76843235,0080,EA6CA452713E334F5538A1B9EC10BE5C,CB6A186420CFC393FE7E1B6262ABD7C6,8ADB7BD335F6408217FC2D26328C262D,409DBC82C3C5FB0025B3576404FC27EE,177C8D859E3E1D58CCABF0ACB226745F,343DA7870F8AFC115BCFD84BBBD93FB9,3A02A52991E1EE1DA0194AD814BE2DED,3D348E4096CE722928933006AD308C3F,5284285BD06B1CA51BA09D99D008A27C
410022233345008,725B8632C82E7409AED4D17794B65EE7,899222333444000608,7458,87788361,8095,90378559,27015448,91770890,0100,3E730DDBC88CC87CE7B41970E3AD3F63,C3EC83CBE88DBA97FFC6AE81D9D1F7C2,503BA0E911E8463082CC005D7108DFD9,64A459431D4A62D3B30D92985F1EEB3B,A6F8E1635617BAA3BC9835039953CB90,E30D0E8ACF356626696FFF0263F862CC,6757F7CB8C02E1FF71DEC5081DCF8746,2CC18A4692542C6871D3F69B76360924,F76E413B6989B236D25814724FD55A02
410022233345009,8FF53FB29F844D3AA852A1825A00F941,899222333444000609,5168,87847580,8531,72516338,49142525,91558758,0200,07D4A3A3254AE31F4EF9E2082161C9D4,EE94AD4F0AC76D8FE5EA3F761BAF4BF7,00F59A8FD5C9F8780D21C43681CB6B4C,F442911E570E46A85A57DA610DBD5DF3,07A3A98E75857CDDC588593E9642C725,AB4199DD72ADB3175062FE2D5421D299,6319DE603BC931AB72857C42992E045C,AECB04F7CEB9E41DD1C7E2AE446C1F16,897863A8E5670762B4FF82699A1E0D8B
410022233345010,F6082A7D526F776231EB771ABC0CDB6B,899222333444000610,9792,95428290,3098,43944585,23092706,82963156,0001,6673756C2B27C276FE3A0F4C2E91E01D,31FAEA99604C3A04865877BA8676AF2B,EDE0FCB562B492AD679CD5053228F9FC,008F9E9647E38EB46937336157E7F7D8,318C908FA6809D6C446539C4AA00F9A2,4639D43E28BCBC8369CE884A625D0BF8,774B602128AA508A9F39FBA58FC07C4E,90A1B748E9EDE2D27721454497A55C63,C9B9A727059CD3C818921E86473656F6
410022233345011,0FEA3BDEB37A4AD8045D2170EC7C19E8,899222333444000611,7088,99822691,2932,83115622,66183918,94946870,0002,AD763AE6DBBBA3D590702C77EC244564,7EA4C1419BDFE846BB372B83EF3B1AE6,EFDCEC2534DAB8305CB181BCD521E73D,1EF77138572A36A7F9F143AD14E8202F,68BF6AC3843B16217C7AD639FC505AD2,9E4C125717C177FCFF9F0DF2E8EE0EE1,01F4558B1A1923142725740C54F71DB7,32299507CD118EB273893B6B53DBDC0C,D167C82C4D71FF1B1E8C7BD613574F32
410022233345012,1CA7EE5637013A31D04F99954C770D49,899222333444000612,6803,34038398,3221,88599404,56646159,53462802,0004,B1BE7A96F1A4E1E6FC7C212EA7F3972A,CDA618988EB9968DA4500FC57F31A8DA,C023E7CBE360FC325240F949EDC40B8A,71ED3A23F16D4E55F5A9CA09E3AA49F8,76100ECECB5731E390EC6EA51A417B08,F1A5954B3F4CD400A189815F7669D7C7,2651F61BA3C73BABB80AEBE514F4DC34,E8BEFFD8C41A37D35BBD0B3E4C1FAD36,9F2DEDC382F585A55DFEFAA825568EA3
410022233345013,79C65743EA275F65ABE4769006A0C4C9,899222333444000613,7461,20238508,5603,70973215,19756384,73468913,0008,CFA917AC7F9C2135419A6B22526E23EE,B895E30514AB15C582015945AE14D56F,D785A791662DAE1FA34DF488AD9F42A9,FFA041434FE725BEF28ADEB502480929,7704F944D495233B81BD903D66B71F89,DF35DD1FA85DF456BE084F545B8BDD11,0297290DE440B9ADB86EAFCCF5311FD4,DA5F11E5E6A80B2D1662F7825F7E6106,267A45C23624F4DECED19D08563C5083
410022233345014,750969E81E187414AA3DDCF2868B5475,899222333444000614,4813,63282395,6885,82426891,33672976,17695447,0010,0F2DDD59303EFD87FCADF71EB9140F3E,B4D867809ED5EA4FA3B20AD9A314439C,F6E96E2B1752D5495B87844C44754333,4F3AA40D26EC3961AFE184BC263693C1,21E096502845389F27D689E29BE9CB94,D8DD309572EC9135B8BD710697D80C7F,2B5C57EEC80329A43501FD87116DC65B,DE6E8316F09E64F24D1FFB6A6D979AD3,46F057BFB96FEBB6ADDA2DA2E3976978
410022233345015,298B8571869867C3A3BF6CAEE8E02D9A,899222333444000615,7340,26921116,4540,67288295,65752778,61879762,0020,F4737D46D42B7EF49A0BB9BEFFC74EA1,B82FC004C8116E1A7B5D1D28F752C430,D16090155B75570134CE25C58C234603,A1DD3B1E2D16FC43285486FD32902166,1EA6890817D3E5150485B0E2D5CC6EC2,61AE0A4B04D056641D114B0BE759DD77,074794EFB1D2AB47316FB53CFE3731EF,E591EC88E7DFAF9708AB79AB1BB8D558,A34973D7C74535CD3DA797D722998CE1
410022233345016,F67AE0EA5CA8AB16985E3278276DB049,899222333444000616,1576,80066891,2282,39159232,58836791,83122588,0040,7826C10D276386DFBF57C77DD4C02333,C8D303A1C0100F6D51DD3DEA58018658,53B7686EBDC6938933874B7BBC59907D,A0F84CDB0F3B07A572D1058C9B02B475,AF9CCE5347EB1C0F455011D7AB722BD9,8BBC3824CB9237CF511F75422250CD31,17DC105B37B80BFE8A9B32063C30FE6D,F4DF4477A5F2DC2D26A15C19AF651A3D,1268C6379A06FCC406400D327FFB94A8
410022233345017,0E7106BE1BAB94D6482246BB00ACB02C,899222333444000617,9119,31978728,5339,51423167,33596534,22705936,0080,49B1DF20D526FA74DE43962C5BFE6838,B3FB08E3874F502BA2520E770BF0FCE3,BF1EB32524B53F98F01B02DA37DE8DEB,F7B59FEABD5028EAE51951E19020C3D9,A3855357718B55D3B0452A6EFD47BBE5,260E4D627925E58EED99CBE1A3C38099,697441D7F37B77ED9F682B0C1E1B8166,10ACAAD9923996C9C0246395C2104F18,3D8AC4429DC170C3737491E0DA1611F5
410022233345018,0C0F5FA16B18C76D91B27494ACCD4917,899222333444000618,1922,99869572,6884,42380780,68746290,43435528,0100,6229C03CEA5ADF0F7455BEBC8D0CD103,208BB93FF79C40B8ACFB989F6BAF40B6,7FBB8CE9B5CFEE3E669E1E94CBAB3372,19C6A99FB5F4EBDC343B9811BFAF0630,867C49B94DB189ABFD4A2E4C43B94347,02FD8BB7EDC10FB72A61E62AC29118E7,E0C9AD456BE21CC1E44C468FF3AE5F0A,64C7BC857EC9DA620F3361AA01229A49,6DE852657017EC20CBE50D11CB718D48
410022233345019,83576098907EC5695DCD1E721D3704C6,899222333444000619,5802,65999531,8023,83320449,96155940,43252823,0200,750F783B53B89CE18005F33FE2EB3379,BB60DB5378B717DDFB79A27E436ED404,EF343915FED90880116C50CCFE150273,E78B008FCD1CCFB48A569F022B7032BB,B10DE4942C6998B5AB07A28090B92CD0,6E88D99FD95A04DCB295E8489CC171D2,B775E611070E7E7161A72B87308AA141,72D20D514E3A9AAE87A78CE12E961969,7E45717DC96FFA90DEBC9C049641D687
410022233345020,907B111D3A85163D83D465E80ABFACFB,899222333444000620,5151,60240285,3853,44176086,23195286,99083293,0001,D9E56C5BE18519C3899F6CA3373BD40F,3B16F569B775EB18ED12AB31C4245B87,4BB2A34DE277D6DAEEC45BA969FEE830,863D7426143BF556378DCDD2B6B6F146,BA5872796BF139F3DE32F995F3517AE1,1D7260B3B7A0224925E466120A870470,26687882B868796CB5740050F5EDE8AD,2E3078D55A9A31F3532DDA99926C87B5,712DB16256BA1AF2B08CAF3F210EA5B4
410022233345021,99CB5E6011CC50934CC0781C119DC1F6,899222333444000621,9054,42223882,5499,20542173,12617102,51970218,0002,32AEAE3D07927ECA72DA52213663DCFF,6DCD4FAA70367287977FDCB374E3E548,181BFAE9D65753F542EE8808783464E2,5FDFCD390D5674A6D92AFCA284CF12CB,293DC8CA4E5F0E3DFF90788E983E0A59,FE7DB823072DEFCA6B3D262A1092E144,DD597BCC8D9E39F61D47DDD607BDBA01,D56FF73872A8D5D93A3FD15B133D0A95,0738340FAD5A12252215076E95FDC1AC
410022233345022,710A39EDD8D6BBD35B12DBDCF214E717,899222333444000622,8640,51362575,2637,13191538,40183292,80944893,0004,136AF88EC42324301CB5D1C46F79A2B7,6BBED9EDAA3FD96F44E69F6EE863550F,8C6714F611CA1971FC253B1B22AFB47C,3C37601B0ED7A74F902D83ACA4109D08,7170CAEF9C67AEEF1246568C4DD0FC5D,F8DFC4F56FD168A06B2E7B44FE86E345,95732B958ED9FB80F7834F453B55114E,8A6C32E6B1C554662004C1D830C0479F,698DA1AB4537B8E879DD549B8FEA4E0C
410022233345023,F03B4FEDE731397121A912E3641DA43E,899222333444000623,3860,16194368,9001,56392835,74474323,82849560,0008,1354183EA421674760C2709D1A479D23,556BE963554D374ACE3DB27430CDB960,F3840203359B2684FD0788105608B556,2006561A5D6431F80CE9D831DABF0276,AAE83B0E90566993AC54532FB8968D2B,453F9ECF1FD62F033491AD7BA17C9441,56DE1F85A57D9F74C1BA5433E0FB7EF6,A8D8ED456E353B5972C43CF433DEDE76,FD60EBF7E8C6A6A416716A521B6D7C03
410022233345024,582B6780708047794B2238FA4187EC03,899222333444000624,9248,16583219,9972,68881408,38083474,72132812,0010,A8420EA7BB7DB0A5E982AA221890BEB9,E6809AF67C437B789C74607065823380,97A7F400B31A84DB1C305C7147E434C5,45C5B6D9E9CDE467D85B28A3DCF929EA,35039D706B9EF40644934045804C4D47,E283457676D92E2AF5DC357D5EE5AF49,1C8925B71E0C0763007F1A03897A68B9,9FD385D9154C374BBAD6A89EEB3C33E1,171AE78F690B1C2E330BC5FCB3F6ECDC
410022233345025,44AAFCF5B7FF24E94DEAD4758C9F31F2,899222333444000625,9709,48668597,6701,71607257,81429202,45710936,0020,817D9A47BA4646000829FEC5C66F79CB,A7FE2064B220F37FE477CDB118504BF1,2BF4A431759CAEDDD6AA901B3B9C20E7,E63D223E766C2ADFEE3347FAC6F41E41,23B90C9F2A0E20311B1A020801F0F970,28A2F93A62CCFB2B4C550536A18CD2B8,3E38145CAF5A33E2421F577DB8F4E948,84399360EEE46B4DCA0373E2FC61735D,9795E455A6864E1A5B868A79A7CE8282
410022233345026,4DA687C8E502F53662B484B49A5FB300,899222333444000626,5225,11274465,2348,68849725,30697123,72881705,0040,3ED43281DD5B9594E2B9AA7695DD391D,F6B5F83CE7167976B9D9F3A4EC354AD1,D6B5D93A822C0546C12E4F15A11F512A,39F5D805C72E8822A3A667B19F4E4D53,28DBAEFF2FB50EBF3AF4DD37F9DDDAEB,AF83C16B322C82F4F0F804DDBFF5B8B0,47C14434C8EE8B741CE2B4CD873BCB1C,E181572CC0DDBBB2341C9D499225DA4D,94D1B753BFE0AABECAF84B493B421358
410022233345027,4A2EFFEA97150EA9CFC1EC3A283587CF,899222333444000627,6638,58505282,9542,34238824,78470376,83723642,0080,4F7A28E6F81B5D94081ABE7F17F367A2,C7CA29C358F96E1852DE3330DD1A662B,EFB5F3B43A2B85B4340327909B07FE64,468D594A86005A797185944BBCCD1C70,17FDBB44A8F5B8D6513E8EF8BCB1B3D6,13329013DD67CE057D0CCC17E80336A5,53650E22F8C6F282249CF28472F378A3,7581D1560D7BCA37646FBFDC6D5AF203,4C448E5720894D77A9DB22EA8EF1B0EC
410022233345028,ED695069BDBDDCEE6AA01D2EECFF1AEF,899222333444000628,3795,71450159,7521,56010724,13836852,53794090,0100,2F4C44A66E3AC4627965F8F7E8425A6A,B3DD11060A3CE396930A72971F0C843C,DF19996CE650D41683B97B85F51D4BA8,C88E7C2CE061CA7BB6E759A7C00B61A5,2E023FB1F107FC0E468B16040F5F2F46,CCBD6D7F373186D585727C1E4985241E,1745CDD558E6EF8CD081BF4D2BE22740,AA9A824ADB3BB5BE093D5973EC3DFFED,41BF1E5D6388C8230947A6B91823063D
